circuit,split,seed,baseline_area_mwta,baseline_delay_ns,baseline_power_w,baseline_adp,policy_area_mwta,policy_delay_ns,policy_power_w,policy_adp,adp_reduction_pct,policy_aspect_ratio,policy_grid_w,policy_grid_h,baseline_grid_w,baseline_grid_h,how_obtained,source
diffeq2,train,42,666210.0,17.948,0.007747,92631.94095876001,364481.0,17.3133,0.005861,36985.0721070753,60.07308955823224,,,,16,16,final_checkpoint_deterministic,"runs/inpool_seed42_v2.json / runs/inpool_seed42_v2.log (evaluate_held_out.py run with runs/multi11_long_seed42_v2.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
diffeq2,train,123,666210.0,17.948,0.007747,92631.94095876001,305524.0,17.2812,0.005549,29297.7286644912,68.3718937968334,,,,16,16,final_checkpoint_deterministic,"runs/inpool_seed123.json / runs/inpool_seed123.log (evaluate_held_out.py run with runs/multi11_long_seed123.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
raygentop,train,7,1227270.0,5.63239,0.02564,177235.558378692,1413740.0,5.1062,0.02904,209635.09001952,-18.280491757529404,,,,19,19,final_checkpoint_deterministic,"runs/inpool_seed7.json / runs/inpool_seed7.log (evaluate_held_out.py run with runs/multi11_long_seed7.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
raygentop,train,42,1227270.0,5.63239,0.02564,177235.558378692,1331680.0,5.39425,0.02762,198405.9178808,-11.94475854380991,,,,19,19,final_checkpoint_deterministic,"runs/inpool_seed42_v2.json / runs/inpool_seed42_v2.log (evaluate_held_out.py run with runs/multi11_long_seed42_v2.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
raygentop,train,123,1227270.0,5.63239,0.02564,177235.558378692,1385480.0,5.69032,0.02655,209315.54189808,-18.100196040144507,,,,19,19,final_checkpoint_deterministic,"runs/inpool_seed123.json / runs/inpool_seed123.log (evaluate_held_out.py run with runs/multi11_long_seed123.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
mkSMAdapter4B,train,7,1129640.0,5.46391,0.02933,181032.130406092,886959.0,5.37612,0.02716,129509.6901982128,28.46038440375411,,,,20,20,final_checkpoint_deterministic,"runs/inpool_seed7.json / runs/inpool_seed7.log (evaluate_held_out.py run with runs/multi11_long_seed7.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
mkSMAdapter4B,train,42,1129640.0,5.46391,0.02933,181032.130406092,900365.0,5.19348,0.02813,131536.65695622598,27.340712026554392,,,,20,20,final_checkpoint_deterministic,"runs/inpool_seed42_v2.json / runs/inpool_seed42_v2.log (evaluate_held_out.py run with runs/multi11_long_seed42_v2.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
mkSMAdapter4B,train,123,1129640.0,5.46391,0.02933,181032.130406092,867908.0,5.12074,0.02838,126130.11979428958,30.327218979661797,,,,20,20,final_checkpoint_deterministic,"runs/inpool_seed123.json / runs/inpool_seed123.log (evaluate_held_out.py run with runs/multi11_long_seed123.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
or1200,train,7,3455880.0,13.7171,0.02352,1114957.40440896,3693110.0,13.8712,0.02501,1281208.96447432,-14.911023453267273,,,,27,27,final_checkpoint_deterministic,"runs/inpool_seed7.json / runs/inpool_seed7.log (evaluate_held_out.py run with runs/multi11_long_seed7.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
or1200,train,42,3455880.0,13.7171,0.02352,1114957.40440896,3693200.0,14.1634,0.02492,1303522.0604896,-16.91227443622373,,,,27,27,final_checkpoint_deterministic,"runs/inpool_seed42_v2.json / runs/inpool_seed42_v2.log (evaluate_held_out.py run with runs/multi11_long_seed42_v2.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
or1200,train,123,3455880.0,13.7171,0.02352,1114957.40440896,3775900.0,13.6516,0.02535,1306718.387754,-17.19895151032185,,,,27,27,final_checkpoint_deterministic,"runs/inpool_seed123.json / runs/inpool_seed123.log (evaluate_held_out.py run with runs/multi11_long_seed123.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
mkPktMerge,train,7,1949180.0,4.4784,0.08596,750362.6949235199,1804290.0,3.98234,0.09546,685908.378936756,8.589754850930225,,,,28,28,final_checkpoint_deterministic,"runs/inpool_seed7.json / runs/inpool_seed7.log (evaluate_held_out.py run with runs/multi11_long_seed7.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
mkPktMerge,train,42,1949180.0,4.4784,0.08596,750362.6949235199,1574780.0,3.96885,0.0931,581881.1076393,22.453353348195456,,,,28,28,final_checkpoint_deterministic,"runs/inpool_seed42_v2.json / runs/inpool_seed42_v2.log (evaluate_held_out.py run with runs/multi11_long_seed42_v2.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
mkPktMerge,train,123,1949180.0,4.4784,0.08596,750362.6949235199,1645920.0,3.99542,0.09265,609279.52724496,18.801996505561846,,,,28,28,final_checkpoint_deterministic,"runs/inpool_seed123.json / runs/inpool_seed123.log (evaluate_held_out.py run with runs/multi11_long_seed123.zip, deterministic=True; aspect ratio/grid not recorded in that output)"
